52,4,1024,338,7.4756e-15,4.0779,2.5415
53,4,1024,348,9.0286e-15,5.9418,3.8278
54,4,1024,346,8.8086e-15,3.8146,5.0546
55,4,1024,344,1.013e-14,2.6037,5.0595
56,4,1024,348,8.7401e-15,3.123,5.0457
57,4,1024,351,6.0085e-15,5.3385,3.8023
58,4,1024,346,9.6477e-15,8.0126,5.0529
59,4,1024,348,4.1875e-15,2.4362,5.0589
60,4,1024,333,6.6927e-15,3.0701,3.7854
61,4,1024,346,8.7241e-15,3.7019,2.5281
62,4,1024,345,7.9893e-15,6.6274,3.7873
63,4,1024,350,6.468e-15,1.1801,3.7806
64,4,1024,341,1.0129e-14,7.7272,2.5445
65,4,1024,350,2.9918e-15,2.3719,2.5767
66,4,1024,341,8.4739e-15,4.0143,3.8043
67,4,1024,351,9.6591e-15,2.8167,5.0052
68,4,1024,347,6.3429e-15,4.8106,4.9807
69,4,1024,343,5.6217e-15,8.3065,3.7943
70,4,1024,345,8.1149e-15,1.4374,3.774
71,4,1024,338,7.999e-15,3.9195,2.5255
72,4,1024,343,1.0192e-14,6.0802,5.056
73,4,1024,347,7.3805e-15,7.8057,3.7845
74,4,1024,345,7.6101e-15,3.5327,4.9624
75,4,1024,352,4.2758e-15,4.6027,2.5331
76,4,1024,350,9.8858e-15,6.8851,3.7863
77,4,1024,348,1.3484e-14,2.3648,4.9899
78,4,1024,344,8.3474e-15,3.4562,3.7432
79,4,1024,348,9.2737e-15,2.2856,4.9875
80,4,1024,346,6.1312e-15,2.5188,2.528
81,4,1024,346,7.2391e-15,1.6905,3.7212
82,4,1024,346,8.6056e-15,8.4676,3.7747
83,4,1024,350,7.5685e-15,1.631,3.7278
84,4,1024,335,8.6225e-15,2.1221,5.0348
85,4,1024,336,8.249e-15,3.8158,3.7534
86,4,1024,353,4.9292e-15,2.6442,5.0026
87,4,1024,337,6.8176e-15,2.8082,3.7736
88,4,1024,355,5.294e-15,3.8811,3.7573
89,4,1024,356,6.5471e-15,3.9201,3.7055
90,4,1024,350,8.7344e-15,4.1373,4.9263
91,4,1024,343,8.5737e-15,1.8199,3.7167
92,4,1024,345,7.5703e-15,2.4787,5.0069
93,4,1024,344,9.0939e-15,2.0391,4.9402
94,4,1024,346,3.6032e-15,4.4333,2.5239
95,4,1024,345,6.8526e-15,9.8265,3.7573
96,4,1024,339,9.6296e-15,2.3211,3.7314
97,4,1024,347,8.55e-15,9.637,5.163
98,4,1024,352,8.0257e-15,8.8134,3.8414
99,4,1024,342,1.0077e-14,3.2367,5.0877
100,4,1024,349,4.3638e-15,1.659,3.8335
1,8,1024,341,2.5795e-14,9.728,7.5779
2,8,1024,333,3.4647e-14,5.755,9.0547
3,8,1024,341,2.8242e-14,15.624,8.8035
4,8,1024,344,2.0842e-14,9.3881,7.5546
5,8,1024,344,1.6702e-14,11.714,7.6217
6,8,1024,339,2.2235e-14,6.79,7.5318
7,8,1024,342,2.1588e-14,10.337,6.1188
8,8,1024,352,1.38e-14,10.065,8.4981
9,8,1024,341,2.3578e-14,7.6574,9.8803
10,8,1024,337,3.2263e-14,5.9586,7.4227
11,8,1024,335,2.0078e-14,7.601,6.2274
12,8,1024,340,2.3483e-14,11.521,9.9197
13,8,1024,344,1.4597e-14,6.9891,6.1952
14,8,1024,348,1.2531e-14,5.5759,8.6436
15,8,1024,339,2.8508e-14,8.25,7.3693
16,8,1024,344,2.8123e-14,5.6555,6.2653
17,8,1024,345,2.0815e-14,6.6932,8.7004
18,8,1024,345,1.6273e-14,10.185,8.7297
19,8,1024,344,1.7486e-14,4.3711,6.2001
20,8,1024,342,2.7326e-14,10.659,8.7297
21,8,1024,340,1.9027e-14,13.435,8.7405
22,8,1024,344,2.3895e-14,5.9661,8.7722
23,8,1024,340,2.5926e-14,10.51,7.5574
24,8,1024,340,2.2292e-14,7.4451,7.5352
25,8,1024,352,2.4486e-14,8.5089,9.9005
26,8,1024,342,2.8714e-14,3.6066,8.7347
27,8,1024,345,3.0205e-14,7.8631,10.085
28,8,1024,342,2.0063e-14,12.123,6.3938
29,8,1024,339,2.4634e-14,7.4291,8.8958
30,8,1024,344,3.0103e-14,7.0614,10.295
31,8,1024,339,2.4555e-14,8.7208,7.5206
32,8,1024,342,2.0214e-14,8.1671,8.9539
33,8,1024,343,2.0059e-14,7.0316,7.715
34,8,1024,345,2.1418e-14,8.5046,7.7562
35,8,1024,337,2.6324e-14,10.822,7.808
36,8,1024,337,2.3426e-14,9.9304,8.7588
37,8,1024,347,1.3529e-14,9.9626,6.2873
38,8,1024,341,2.1201e-14,13.56,8.7934
39,8,1024,372,1.3648e-14,10.029,8.7266
40,8,1024,349,1.7142e-14,11.843,8.843
41,8,1024,333,2.1215e-14,9.4683,6.23
42,8,1024,341,2.3659e-14,4.3643,7.6036
43,8,1024,347,1.7454e-14,8.8023,8.8539
44,8,1024,339,2.9523e-14,4.0569,7.5221
45,8,1024,345,2.1864e-14,13.24,8.9227
46,8,1024,363,1.5404e-14,12.248,5.3171
47,8,1024,349,2.3135e-14,16.839,10.489
48,8,1024,335,2.0987e-14,7.4502,6.4406
49,8,1024,344,2.9752e-14,10.69,10.214
50,8,1024,345,2.2249e-14,10.818,7.5898
51,8,1024,343,2.3259e-14,11.286,7.5747
52,8,1024,331,2.3665e-14,9.6734,8.8076
53,8,1024,341,3.473e-14,10.666,10.009
54,8,1024,337,1.9471e-14,6.9552,5.049
55,8,1024,345,1.5341e-14,6.389,7.5114
56,8,1024,338,2.1636e-14,9.0869,7.5392
57,8,1024,347,1.9544e-14,8.181,8.7262
58,8,1024,340,2.6112e-14,14.606,7.5467
59,8,1024,339,2.6076e-14,5.6151,8.8051
60,8,1024,343,2.1299e-14,10.513,8.6891
61,8,1024,343,2.923e-14,11.752,9.2606
62,8,1024,338,2.0588e-14,10.37,7.628
63,8,1024,342,2.518e-14,7.1545,8.7816
64,8,1024,339,2.7035e-14,10.93,8.8167
65,8,1024,342,1.6005e-14,4.7562,8.8031
66,8,1024,344,2.2592e-14,6.3864,7.5221
67,8,1024,334,2.708e-14,7.5817,6.3247
68,8,1024,337,3.1177e-14,8.1934,8.8589
69,8,1024,340,2.7197e-14,9.6434,10.081
70,8,1024,342,1.878e-14,5.3754,7.4903
71,8,1024,341,3.1754e-14,12.417,8.7737
72,8,1024,351,1.9098e-14,7.5413,7.4693
73,8,1024,353,2.2232e-14,10.206,7.4749
74,8,1024,342,2.752e-14,13.676,9.9955
75,8,1024,344,2.6655e-14,12.28,10.349
76,8,1024,341,1.9165e-14,10.137,6.413
77,8,1024,335,2.8163e-14,2.5344,7.4589
78,8,1024,341,1.6339e-14,13.308,7.5202
79,8,1024,343,2.4061e-14,5.9903,10.061
80,8,1024,341,2.2436e-14,10.7,10.057
81,8,1024,336,2.6071e-14,7.6641,6.3379
82,8,1024,335,2.2582e-14,18.205,5.0535
83,8,1024,337,3.2517e-14,11.66,8.8321
84,8,1024,349,1.5454e-14,13.503,9.9697
85,8,1024,337,2.1153e-14,8.249,6.2774
86,8,1024,340,2.788e-14,11.304,6.2898
87,8,1024,340,2.7182e-14,7.7677,8.8312
88,8,1024,343,2.6688e-14,7.6189,9.9626
89,8,1024,346,1.6489e-14,13.136,10.007
90,8,1024,339,1.8628e-14,5.3456,7.5128
91,8,1024,348,2.755e-14,4.3953,10.19
92,8,1024,347,1.2648e-14,10.378,8.8207
93,8,1024,340,2.6219e-14,8.1722,5.2574
94,8,1024,347,2.2745e-14,6.1289,8.9264
95,8,1024,352,1.8265e-14,19.528,8.8196
96,8,1024,345,2.3211e-14,11.163,8.8955
97,8,1024,362,2.0587e-14,8.2787,3.8571
98,8,1024,343,1.6154e-14,14.988,8.8059
99,8,1024,336,1.3355e-14,4.3921,3.8349
100,8,1024,339,2.9314e-14,7.7367,8.7542
1,16,1024,337,8.6002e-14,17.569,18.615
2,16,1024,345,6.1203e-14,16.991,14.977
3,16,1024,338,5.8094e-14,17.448,13.774
4,16,1024,337,6.2652e-14,20.123,13.78
5,16,1024,339,5.6708e-14,19.661,17.397
6,16,1024,331,6.1945e-14,15.694,11.226
7,16,1024,342,6.2216e-14,19.277,16.081
8,16,1024,344,7.2966e-14,14.97,17.289
9,16,1024,341,6.086e-14,32.872,18.748
10,16,1024,352,5.0652e-14,19.032,16.153
11,16,1024,340,6.3452e-14,23.609,16.078
12,16,1024,339,7.5333e-14,18.778,16.179
13,16,1024,353,4.6919e-14,19.072,16.213
14,16,1024,336,7.8442e-14,13.942,13.741
15,16,1024,338,8.8141e-14,17.234,18.593
16,16,1024,330,8.3088e-14,18.803,17.353
17,16,1024,348,5.9349e-14,19.28,18.73
18,16,1024,333,8.3682e-14,17.829,14.221
19,16,1024,338,6.755e-14,13.022,18.119
20,16,1024,343,5.6074e-14,14.812,17.315
21,16,1024,338,6.235e-14,15.939,17.197
22,16,1024,345,5.2707e-14,19.099,16.639
23,16,1024,343,5.0379e-14,20.3,17.702
24,16,1024,336,7.3542e-14,17.986,16.216
25,16,1024,336,6.2223e-14,16.18,12.504
26,16,1024,342,6.4184e-14,15.763,15.498
27,16,1024,340,5.449e-14,16.826,20.224
28,16,1024,337,5.9718e-14,26.964,14.396
29,16,1024,337,7.7147e-14,13.904,14.227
30,16,1024,340,5.74e-14,21.429,18.237
31,16,1024,334,8.5971e-14,18.665,18.308
32,16,1024,340,6.5711e-14,19.116,20.211
33,16,1024,341,8.0156e-14,21.171,17.465
34,16,1024,334,7.9203e-14,12.071,14.95
35,16,1024,365,2.9791e-14,19.678,12.762
36,16,1024,337,8.8436e-14,18.431,18.787
37,16,1024,340,9.6677e-14,9.4359,16.298
38,16,1024,337,5.9051e-14,23.489,15.194
39,16,1024,344,5.9214e-14,25.884,16.571
40,16,8192,2209,7.5168e-13,17.474,29.848
41,16,1024,333,8.8516e-14,17.039,16.665
42,16,1024,339,6.799e-14,8.5384,18.887
43,16,1024,339,5.6605e-14,18.55,16.839
44,16,1024,337,9.3595e-14,21.244,16.517
45,16,1024,363,3.6402e-14,24.949,16.401
46,16,1024,344,5.2759e-14,27.342,18.993
47,16,1024,333,6.2399e-14,26.326,12.631
48,16,1024,336,7.6205e-14,27.616,18.849
49,16,1024,341,6.4058e-14,21.872,16.393
50,16,1024,338,7.5422e-14,27.562,18.898
51,16,1024,341,5.6472e-14,20.669,16.538
52,16,1024,335,7.4467e-14,22.985,15.151
53,16,1024,337,5.6389e-14,16.353,11.35
54,16,1024,344,5.4182e-14,19.919,17.602
55,16,1024,334,7.6661e-14,11.239,18.962
56,16,1024,336,1.008e-13,9.9226,19.041
57,16,1024,337,8.3124e-14,23.427,16.254
58,16,1024,334,9.8383e-14,31.012,18.791
59,16,1024,361,4.0357e-14,21.69,15.29
60,16,1024,360,4.3617e-14,29.876,17.649
61,16,1024,335,7.7168e-14,18.27,16.242
62,16,1024,339,8.2229e-14,20.461,18.654
63,16,1024,339,6.2615e-14,18.321,13.774
64,16,1024,339,6.4907e-14,24.418,16.142
65,16,1024,343,5.3936e-14,12.189,18.608
66,16,1024,341,6.6502e-14,15.021,14.935
67,16,1024,338,6.9886e-14,14.859,13.778
68,16,1024,331,6.84e-14,16.394,12.533
69,16,1024,337,9.359e-14,14.245,14.935
70,16,1024,339,6.444e-14,12.804,18.689
71,16,1024,344,6.6885e-14,22.599,17.318
72,16,1024,343,5.0764e-14,18.186,16.243
73,16,1024,335,8.242e-14,13.25,11.314
74,16,1024,339,6.3395e-14,25.665,15.226
75,16,1024,336,6.3014e-14,17.784,15.293
76,16,1024,340,7.6701e-14,19.928,17.592
77,16,1024,341,7.3513e-14,12.48,17.488
78,16,1024,330,9.191e-14,26.725,17.528
79,16,1024,335,7.8165e-14,12.454,16.198
80,16,1024,331,8.9081e-14,24.717,13.916
81,16,1024,337,5.4626e-14,9.8636,14.857
82,16,1024,334,8.5046e-14,18.458,17.335
83,16,1024,335,7.709e-14,13.232,14.946
84,16,1024,338,8.1515e-14,20.323,16.128
85,16,1024,361,3.9044e-14,20.428,18.598
86,16,1024,350,4.9888e-14,12.563,17.445
87,16,1024,336,6.4413e-14,16.033,16.081
88,16,1024,344,5.2201e-14,9.7179,16.165
89,16,1024,335,9.7475e-14,24.278,14.879
90,16,1024,344,5.4368e-14,23.416,16.263
91,16,1024,365,2.8202e-14,14.289,13.758
92,16,1024,337,9.0171e-14,18.161,16.132
93,16,1024,338,8.4866e-14,20.409,16.176
94,16,1024,337,6.9634e-14,19.838,14.966
95,16,1024,333,5.7511e-14,14.55,12.639
96,16,1024,337,6.2293e-14,14.495,12.675
97,16,1024,337,7.2491e-14,17.72,15.005
98,16,1024,337,7.1867e-14,23.484,15.242
99,16,1024,343,7.4719e-14,19.935,19.003
100,16,1024,337,6.5507e-14,21.57,15.164
1,32,1024,329,2.7644e-13,37.388,30.363
2,32,1024,335,2.5736e-13,45.537,36.364
3,32,1024,336,2.0515e-13,33.815,37.809
4,32,1024,348,1.8136e-13,42.031,33.632
5,32,1024,331,2.6587e-13,31.027,30.268
6,32,1024,328,2.6368e-13,48.026,30.585
7,32,1024,336,2.5342e-13,30.333,36.189
8,32,1024,333,1.9252e-13,36.547,29.528
9,32,1024,330,2.4937e-13,61.201,31.364
10,32,1024,332,2.221e-13,33.046,32.499
11,32,1024,336,1.7763e-13,35.246,33.725
12,32,1024,342,1.1888e-13,34.772,32.366
13,32,1024,333,2.3468e-13,37.531,34.108
14,32,1024,334,2.1996e-13,36.29,35.126
15,32,1024,335,1.9248e-13,37.793,34.833
16,32,1024,332,1.9596e-13,43.102,31.147
17,32,1024,335,1.9158e-13,38.933,34.681
18,32,1024,338,1.6659e-13,40.611,39.733
19,32,1024,335,1.3184e-13,31.282,29.275
20,32,1024,335,1.9621e-13,31.308,34.978
21,32,1024,336,1.9837e-13,37.387,34.443
22,32,1024,336,2.4462e-13,46.307,34.38
23,32,1024,331,2.0591e-13,33.357,28.098
24,32,1024,331,1.8911e-13,38.853,37.018
25,32,1024,332,2.4958e-13,33.29,39.008
26,32,1024,331,2.1074e-13,41.047,36.079
27,32,1024,344,2.1449e-13,38.546,32.345
28,32,1024,336,2.2892e-13,40.776,34.616
29,32,1024,329,3.1277e-13,50.177,35.649
30,32,1024,331,2.5014e-13,33.897,31.858
31,32,1024,333,2.5033e-13,48.831,32.076
32,32,1024,334,2.2175e-13,34.267,30.969
33,32,1024,334,2.0835e-13,41.529,33.026
34,32,1024,331,2.6357e-13,25.353,36.259
35,32,1024,335,2.0007e-13,33.814,37.094
36,32,1024,328,2.6624e-13,41.538,30.81
37,32,1024,336,2.3494e-13,35.107,37.038
38,32,1024,334,2.5251e-13,40.42,30.716
39,32,1024,334,2.3e-13,34.84,33.153
40,32,1024,334,2.4422e-13,42.94,34.522
41,32,1024,333,2.3264e-13,39.534,39.493
42,32,1024,331,2.4015e-13,32.064,31.975
43,32,1024,339,1.6031e-13,41.289,35.587
44,32,1024,328,2.6108e-13,37.266,34.837
45,32,1024,331,2.3601e-13,45.026,30.739
46,32,1024,340,2.9083e-13,42.402,34.444
47,32,1024,332,2.4813e-13,56.656,34.567
48,32,1024,331,2.5199e-13,47.658,30.78
49,32,1024,332,2.7571e-13,44.45,38.146
50,32,1024,336,1.816e-13,51.257,31.897
51,32,1024,334,1.8479e-13,32.257,35.64
52,32,1024,327,2.6358e-13,46.648,31.874
53,32,1024,332,2.5977e-13,31.665,38.258
54,32,1024,334,2.2268e-13,46.865,38.235
55,32,1024,335,1.8878e-13,32.448,30.489
56,32,1024,331,2.7993e-13,42.874,33.003
57,32,1024,335,2.0062e-13,40.79,34.212
58,32,1024,328,2.9392e-13,43.823,36.779
59,32,1024,336,1.8183e-13,35.767,34.445
60,32,1024,332,2.3353e-13,55.272,28.072
61,32,1024,330,2.6029e-13,37.783,31.67
62,32,1024,340,1.5726e-13,37.15,36.771
63,32,1024,331,2.8148e-13,29.034,36.906
64,32,1024,345,1.6414e-13,41.514,30.694
65,32,1024,349,1.1152e-13,23.828,33.002
66,32,1024,334,2.5387e-13,34.918,36.634
67,32,1024,336,1.9393e-13,35.959,35.572
68,32,1024,333,2.3216e-13,34.46,35.248
69,32,1024,335,1.9017e-13,34.296,35.509
70,32,1024,340,1.8709e-13,29.22,31.696
71,32,1024,340,1.9734e-13,36.14,30.996
72,32,1024,336,2.6571e-13,37.774,37.442
73,32,1024,333,2.3602e-13,29.098,36.68
74,32,1024,334,2.696e-13,39.858,33.921
75,32,1024,332,2.8899e-13,32.778,35.273
76,32,1024,332,2.3336e-13,39.759,36.654
77,32,1024,345,1.0227e-13,24.171,35.293
78,32,1024,336,2.1432e-13,44.094,30.73
79,32,1024,358,5.6156e-14,50.138,35.403
80,32,1024,333,1.9151e-13,44.475,33.004
81,32,1024,334,2.7632e-13,34.054,35.619
82,32,1024,333,2.3158e-13,44.394,33.121
83,32,1024,329,2.8042e-13,26.522,29.296
84,32,1024,340,1.6854e-13,31.084,35.568
85,32,1024,338,1.7925e-13,37.381,34.175
86,32,1024,330,2.9721e-13,30.716,33.014
87,32,1024,332,2.4208e-13,29.056,31.7
88,32,1024,332,3.0466e-13,36.721,36.563
89,32,1024,336,2.0162e-13,42.501,37.984
90,32,1024,331,2.0858e-13,42.537,33.148
91,32,1024,330,2.6667e-13,37.31,33.205
92,32,1024,331,2.8376e-13,36.413,30.827
93,32,4096,4096,0.00026977,35.062,43.1
94,32,1024,336,1.8302e-13,35.442,35.443
95,32,1024,334,2.392e-13,42.01,37.933
96,32,1024,343,2.0272e-13,36.972,34.132
97,32,1024,332,2.5023e-13,40.693,34.153
98,32,1024,350,1.3103e-13,45.717,32.952
99,32,1024,334,1.9972e-13,48.922,30.594
100,32,1024,331,2.7534e-13,44.037,35.325
1,64,1024,335,5.0055e-13,71.685,67.205
2,64,1024,322,1.1987e-12,73.452,67.746
3,64,1024,336,4.5565e-13,78.052,82.242
4,64,1024,334,6.5791e-13,92.967,75.399
5,64,1024,327,8.4007e-13,62.318,72.618
6,64,1024,326,9.6309e-13,78.54,68.03
7,64,2048,328,8.7969e-13,80.933,93.321
8,64,1024,326,7.6077e-13,55.386,68.292
9,64,1024,328,7.7861e-13,94.501,67.179
10,64,32768,10017,2.8355e-11,64.691,402.89
11,64,32768,10000,2.8355e-5,64.691,402.89
12,64,1024,330,7.5107e-13,87.541,69.093
13,64,1024,323,1.085e-12,70.776,64.533
14,64,1024,324,1.0255e-12,97.419,67.876
15,64,1024,327,9.1909e-13,72.896,73.734
16,64,1024,329,7.2759e-13,83.884,73.448
17,64,1024,331,6.9766e-13,65.643,68.379
18,64,1024,330,6.3789e-13,82.87,70.697
19,64,1024,327,8.7014e-13,70.987,69.752
20,64,1024,333,7.9375e-13,57.751,69.22
21,64,1024,328,7.0474e-13,58.374,70.477
22,64,2048,340,5.3039e-13,85.57,82.946
23,64,1024,328,8.1602e-13,66.482,68.118
24,64,1024,326,6.9806e-13,72.906,64.345
25,64,1024,331,6.0028e-13,72.587,63.237
26,64,2048,335,6.2276e-13,86.229,86.056
27,64,1024,325,8.6332e-13,69.282,62.767
28,64,1024,326,8.2924e-13,74.776,63.037
29,64,1024,333,5.3882e-13,72.536,67.076
30,64,1024,330,6.5413e-13,71.853,69.341
31,64,1024,325,9.4358e-13,68.417,65.499
32,64,1024,326,8.8461e-13,78.894,70.503
33,64,1024,327,8.9265e-13,117.16,71.941
34,64,1024,325,9.2075e-13,64.197,64.568
35,64,1024,336,4.5482e-13,71.177,69.235
36,64,2048,400,4.6727e-13,68.579,87.688
37,64,1024,328,6.9651e-13,91.706,59.812
38,64,1024,327,8.2967e-13,92.741,73.696
39,64,1024,325,8.2212e-13,72.835,64.482
40,64,4096,4096,5.0618e-09,93.566,102.62
41,64,1024,327,8.2628e-13,90.11,66.556
