45,2.1735,2048,4.0549e-05,7.6104e-10,2.1746
46,2.2457,2048,3.4551e-05,2.3395e-10,2.247
47,1.8128,2048,3.6137e-05,2.1453e-10,1.8145
48,1.8582,2048,3.5467e-05,2.5563e-10,1.8595
49,2.0179,2048,3.416e-05,2.4703e-10,2.0189
50,2.1366,2048,3.1084e-05,1.9027e-10,2.1376
51,1.9962,2048,2.885e-05,1.8466e-10,1.9974
52,2.6068,2048,3.4878e-05,2.0565e-10,2.6079
53,2.3529,2048,2.901e-05,1.799e-10,2.3537
54,2.0524,2048,3.2927e-05,2.1599e-10,2.0536
55,2.0398,2048,3.907e-05,2.4721e-10,2.0411
56,2.0053,2048,2.7645e-05,1.6276e-10,2.0061
57,1.8027,2048,2.8799e-05,1.7684e-10,1.8038
58,2.1702,2048,3.3432e-05,2.2407e-10,2.1712
59,1.9477,2048,3.1702e-05,2.1338e-10,1.9487
60,2.1651,2048,2.7101e-05,1.7196e-10,2.1661
61,2.0486,2048,3.699e-05,3.3741e-10,2.0498
62,2.0564,2048,3.125e-05,1.8492e-10,2.0576
63,2.3255,2048,2.2545e-05,1.5267e-10,2.3261
64,2.9958,2048,3.4088e-05,2.1892e-10,2.9968
65,2.1402,2048,3.7094e-05,2.3378e-10,2.1413
66,2.3206,2048,2.7116e-05,1.708e-10,2.3213
67,2.1633,2048,3.0762e-05,1.7917e-10,2.1643
68,2.2829,2048,3.6765e-05,2.3114e-10,2.2842
69,1.9835,2048,3.3279e-05,2.1144e-10,1.9846
70,2.4502,2048,2.9596e-05,1.6469e-10,2.4515
71,2.3957,2048,2.7957e-05,1.8166e-10,2.3968
72,1.8274,2048,2.1618e-05,1.3777e-10,1.8281
73,1.8433,2048,2.4183e-05,1.5393e-10,1.844
74,2.2777,2048,3.4479e-05,2.5246e-10,2.2788
75,2.2024,2048,3.682e-05,2.89e-10,2.2034
76,2.2641,2048,3.1963e-05,1.849e-10,2.2653
77,2.212,2048,2.9376e-05,1.8047e-10,2.213
78,2.3868,2048,3.8819e-05,2.3562e-10,2.3886
79,1.7813,2048,4.0109e-05,3.646e-10,1.783
80,2.7116,2048,3.5484e-05,2.0655e-10,2.7131
81,1.9277,2048,2.8625e-05,1.7601e-10,1.9285
82,2.6355,2048,2.924e-05,1.8438e-10,2.6366
83,2.1257,2048,3.1858e-05,1.9501e-10,2.1268
84,2.5221,2048,3.3011e-05,1.9385e-10,2.5231
85,2.1078,2048,2.9412e-05,1.8392e-10,2.109
86,2.1885,2048,3.133e-05,2.1715e-10,2.1893
87,1.8941,2048,3.3341e-05,2.6589e-10,1.8953
88,2.1955,2048,3.4173e-05,2.044e-10,2.1965
89,2.0769,2048,3.0846e-05,2.0906e-10,2.0779
90,2.0676,2048,3.1102e-05,2.1552e-10,2.0687
91,1.8599,2048,2.6756e-05,1.6608e-10,1.8607
92,2.538,2048,3.5641e-05,2.3584e-10,2.539
93,2.0777,2048,3.1331e-05,1.7575e-10,2.0788
94,2.0479,2048,3.6604e-05,2.2976e-10,2.0493
95,2.165,2048,3.0012e-05,1.8864e-10,2.1659
96,2.1551,2048,2.449e-05,1.5641e-10,2.1559
97,2.2205,2048,3.5558e-05,2.0592e-10,2.2219
98,2.7382,2048,3.4203e-05,2.2043e-10,2.7398
99,2.3429,2048,2.8338e-05,1.634e-10,2.3439
100,2.6326,2048,3.0247e-05,1.9983e-10,2.6335
101,2.4752,2048,3.491e-05,2.2687e-10,2.4766
102,2.601,2048,3.3656e-05,2.1349e-10,2.6021
103,2.127,2048,2.8692e-05,1.7471e-10,2.128
104,2.3012,2048,3.3503e-05,2.3846e-10,2.302
105,1.9962,2048,3.7551e-05,4.5875e-10,1.9975
106,1.906,2048,2.702e-05,1.704e-10,1.9067
107,2.6193,2048,1.8544e-05,1.1063e-10,2.62
108,1.9503,2048,3.1295e-05,1.8529e-10,1.9515
109,2.2499,2048,4.2588e-05,2.7485e-10,2.2514
110,2.2533,2048,3.5172e-05,2.3517e-10,2.2544
111,2.2822,2048,4.0803e-05,2.9698e-10,2.2838
112,2.3331,2048,4.1057e-05,3.0109e-10,2.3344
113,2.2472,2048,3.3504e-05,1.9492e-10,2.2484
114,2.3218,2048,3.8462e-05,7.0949e-10,2.3231
115,2.4032,2048,3.2038e-05,1.9718e-10,2.4041
116,2.3226,2048,2.2913e-05,1.5756e-10,2.3233
117,2.2988,2048,3.2249e-05,1.9974e-10,2.2998
118,2.0986,2048,3.3487e-05,2.227e-10,2.0998
119,2.1361,2048,2.7886e-05,1.6141e-10,2.137
120,2.1101,2048,3.2248e-05,2.0638e-10,2.1114
121,2.5165,2048,4.1691e-05,2.9079e-10,2.5178
122,1.9725,2048,3.9092e-05,2.7213e-10,1.9737
123,1.852,2048,2.7897e-05,1.8649e-10,1.8527
124,2.514,2048,2.3516e-05,1.406e-10,2.5148
125,1.7669,2048,3.2556e-05,2.0887e-10,1.768
126,2.4223,2048,3.8483e-05,3.412e-10,2.4231
127,2.3043,2048,2.357e-05,1.3924e-10,2.305
128,2.2978,2048,3.0142e-05,1.9338e-10,2.2985
129,2.6514,2048,3.2968e-05,2.073e-10,2.6521
130,2.1693,2048,3.1563e-05,2.3329e-10,2.1702
131,2.335,2048,2.6668e-05,1.627e-10,2.3359
132,2.3855,2048,4.1202e-05,3.2381e-10,2.3865
133,2.3656,2048,3.2907e-05,1.9674e-10,2.3666
134,2.4594,2048,3.4665e-05,1.9819e-10,2.4608
135,2.098,2048,3.666e-05,2.5101e-10,2.099
136,2.4653,2048,2.9841e-05,1.9453e-10,2.4661
137,2.1522,2048,3.1191e-05,1.9098e-10,2.1533
138,2.4664,2048,2.1263e-05,1.2766e-10,2.467
139,2.244,2048,3.2461e-05,2.1307e-10,2.245
140,1.8955,2048,3.5908e-05,2.3992e-10,1.897
141,2.0698,2048,2.8298e-05,2.2031e-10,2.0704
142,2.7294,2048,3.5054e-05,2.4392e-10,2.7303
143,2.8209,2048,3.4103e-05,2.1655e-10,2.8221
144,2.2099,2048,3.3121e-05,2.0646e-10,2.211
145,2.0716,2048,3.8752e-05,6.7496e-10,2.0724
146,2.0177,2048,2.4197e-05,1.5106e-10,2.0186
147,2.1154,2048,4.1681e-05,2.7355e-10,2.1169
148,2.1998,2048,3.0468e-05,1.9451e-10,2.2007
149,2.0305,2048,2.4965e-05,1.6559e-10,2.0313
150,2.3243,2048,3.4299e-05,2.6172e-10,2.3252
151,2.6487,2048,3.4366e-05,2.1464e-10,2.6499
152,2.308,2048,3.7086e-05,1.9805e-10,2.3092
153,2.1996,2048,3.1054e-05,2.0369e-10,2.2004
154,2.0719,2048,4.1195e-05,2.6483e-10,2.0738
155,1.9608,2048,2.5999e-05,1.5374e-10,1.9616
156,2.0926,2048,3.8219e-05,2.415e-10,2.0945
157,1.954,2048,2.9962e-05,2.2308e-10,1.9548
158,1.8125,2048,3.1951e-05,1.9894e-10,1.8138
159,2.1352,2048,2.47e-05,1.5898e-10,2.1363
160,2.031,2048,2.9613e-05,1.8552e-10,2.0323
161,2.0783,2048,2.6473e-05,1.6833e-10,2.0793
162,2.0878,2048,3.5614e-05,3.2563e-10,2.0889
163,2.0348,2048,3.2317e-05,1.8071e-10,2.0359
164,2.4597,2048,3.6383e-05,2.2003e-10,2.4613
165,1.915,2048,4.0611e-05,3.9822e-10,1.916
166,1.7993,2048,2.9778e-05,1.9218e-10,1.8004
167,2.2198,2048,3.3008e-05,2.1566e-10,2.2211
168,2.0122,2048,2.9124e-05,2.0581e-10,2.0132
169,2.2188,2048,2.8421e-05,1.9091e-10,2.2195
170,1.8849,2048,3.5605e-05,2.1131e-10,1.886
171,2.1496,2048,2.65e-05,1.5027e-10,2.1506
172,2.3152,2048,3.2883e-05,1.7366e-10,2.3167
173,2.4284,2048,3.0914e-05,1.9202e-10,2.4292
174,2.0821,2048,2.4374e-05,1.7789e-10,2.0829
175,2.2465,2048,3.4356e-05,1.8696e-10,2.248
176,1.9875,2048,3.272e-05,1.9068e-10,1.9887
177,2.4197,2048,3.2044e-05,2.0324e-10,2.4208
178,2.2414,2048,3.0945e-05,2.1186e-10,2.2421
179,2.7162,2048,2.7579e-05,1.8172e-10,2.717
180,2.2898,2048,3.6378e-05,2.7599e-10,2.2909
181,1.9096,2048,3.0451e-05,1.738e-10,1.9106
182,2.1113,2048,3.9498e-05,2.9334e-10,2.1123
183,1.799,2048,2.7513e-05,1.7533e-10,1.8001
184,2.5406,2048,3.648e-05,2.2165e-10,2.542
185,2.2822,2048,2.8262e-05,1.6679e-10,2.2831
186,2.2759,2048,3.4664e-05,2.1562e-10,2.2775
187,2.3403,2048,2.6115e-05,1.5161e-10,2.3412
188,2.4633,2048,3.0037e-05,2.0609e-10,2.4641
189,2.3048,2048,3.2287e-05,2.3579e-10,2.3055
190,2.0964,2048,2.9614e-05,1.9379e-10,2.0975
191,2.1318,2048,2.7963e-05,1.6815e-10,2.1327
192,2.4551,2048,2.7947e-05,1.5784e-10,2.4563
193,2.1203,2048,3.4275e-05,2.4439e-10,2.1214
194,2.4099,2048,3.7964e-05,3.0385e-10,2.4115
195,2.1958,2048,3.6606e-05,2.2798e-10,2.1971
196,2.2439,2048,3.4985e-05,2.2895e-10,2.245
197,2.2508,2048,3.4892e-05,2.2535e-10,2.2521
198,1.9879,2048,3.1727e-05,1.9286e-10,1.9889
199,2.1989,2048,3.4165e-05,2.0764e-10,2.2
200,2.0323,2048,2.6181e-05,1.5456e-10,2.0334
201,2.0263,2048,2.6056e-05,1.9014e-10,2.027
202,2.2601,2048,2.9993e-05,1.9104e-10,2.2613
203,1.8832,2048,3.522e-05,4.3403e-10,1.884
204,2.073,2048,3.7843e-05,2.9517e-10,2.0739
205,2.5331,2048,3.2487e-05,1.8741e-10,2.534
206,2.5096,2048,3.7889e-05,2.856e-10,2.5105
207,1.9543,2048,3.4849e-05,2.2154e-10,1.9556
208,2.584,2048,2.7349e-05,1.8627e-10,2.5849
209,2.3532,2048,3.0278e-05,1.7859e-10,2.3544
210,2.1556,2048,3.3524e-05,2.3636e-10,2.1565
211,2.0674,2048,3.4225e-05,1.8551e-10,2.0691
212,2.3332,2048,2.9356e-05,1.8684e-10,2.3341
213,2.2125,2048,2.8618e-05,2.0182e-10,2.2133
214,1.975,2048,3.8269e-05,2.3598e-10,1.9764
215,2.825,2048,3.0766e-05,3.2432e-10,2.8259
216,2.0455,2048,3.5994e-05,2.4587e-10,2.0467
217,2.6513,2048,4.5044e-05,7.7616e-10,2.6524
218,2.1009,2048,3.5115e-05,2.1164e-10,2.102
219,1.9922,2048,2.7984e-05,1.8216e-10,1.9931
220,2.1715,2048,2.9344e-05,1.8141e-10,2.1724
221,2.281,2048,3.325e-05,2.1776e-10,2.2823
222,1.8676,2048,2.166e-05,1.4307e-10,1.8682
223,2.159,2048,3.4631e-05,2.3068e-10,2.1599
224,2.9055,2048,4.0615e-05,2.6094e-10,2.9065
225,2.8407,2048,3.8895e-05,3.2936e-10,2.8418
226,2.393,2048,3.842e-05,2.2736e-10,2.3942
227,2.5677,2048,3.8923e-05,2.5464e-10,2.5686
228,1.6379,2048,3.0701e-05,2.0043e-10,1.639
229,2.1353,2048,3.4186e-05,2.1432e-10,2.1364
230,1.9112,2048,2.9388e-05,1.8636e-10,1.912
231,2.3695,2048,2.8811e-05,1.7409e-10,2.3704
232,2.0854,2048,3.6148e-05,2.2409e-10,2.0868
233,2.1045,2048,3.2429e-05,2.6095e-10,2.1054
234,1.8109,2048,2.5224e-05,1.6798e-10,1.8118
235,2.199,2048,3.3675e-05,2.344e-10,2.2001
236,2.4617,2048,3.6838e-05,2.4897e-10,2.4629
237,2.3555,2048,2.6725e-05,1.7296e-10,2.3566
238,2.0923,2048,3.5102e-05,2.1992e-10,2.0938
239,1.9739,2048,3.1258e-05,2.1394e-10,1.975
240,2.3002,2048,4.1798e-05,6.7695e-10,2.3014
241,2.0212,2048,2.0119e-05,1.1403e-10,2.0221
242,2.1437,2048,3.1823e-05,1.9859e-10,2.1447
243,2.2747,2048,3.7469e-05,2.1834e-10,2.2765
244,2.2014,2048,2.6349e-05,1.5921e-10,2.2022
245,2.2949,2048,3.0885e-05,1.8246e-10,2.2958
246,2.2859,2048,3.1498e-05,2.1923e-10,2.287
247,2.2309,2048,4.2953e-05,2.7191e-10,2.2327
248,2.1053,2048,3.223e-05,2.3003e-10,2.1065
249,2.6679,2048,2.8281e-05,1.7365e-10,2.6691
250,2.1758,2048,2.7255e-05,1.7719e-10,2.1767
251,2.0343,2048,3.1181e-05,1.8939e-10,2.0356
252,1.6817,2048,2.9612e-05,2.2048e-10,1.6825
253,2.8849,2048,3.2079e-05,2.0294e-10,2.8861
254,2.0555,2048,3.3434e-05,2.1922e-10,2.0567
255,1.8814,2048,3.5433e-05,2.6261e-10,1.8827
256,2.3296,2048,3.5064e-05,2.4706e-10,2.3307
257,1.8872,2048,3.6669e-05,2.4877e-10,1.8886
258,2.2019,2048,3.3544e-05,2.0505e-10,2.203
259,2.2948,2048,3.2206e-05,2.6562e-10,2.2957
260,2.4768,2048,2.8877e-05,1.8588e-10,2.4778
261,2.4775,2048,3.2386e-05,2.2051e-10,2.4784
262,2.3004,2048,3.623e-05,2.1848e-10,2.3014
263,2.2265,2048,2.6787e-05,1.5803e-10,2.2275
264,2.5464,4096,3.1537e-10,2.8765e-21,2.5476
265,2.0755,2048,3.2707e-05,2.049e-10,2.0765
266,1.97,2048,3.1214e-05,1.9232e-10,1.9713
267,2.1398,2048,3.7915e-05,2.5068e-10,2.1409
268,2.5179,2048,3.8545e-05,2.4819e-10,2.5192
269,2.0328,2048,3.841e-05,3.0168e-10,2.0339
270,2.0412,2048,2.8232e-05,1.8893e-10,2.0421
271,2.3717,2048,3.1543e-05,1.9799e-10,2.3725
272,1.9657,2048,2.9961e-05,1.9639e-10,1.9665
273,2.041,2048,3.3442e-05,2.193e-10,2.042
274,2.2262,2048,2.7688e-05,1.5956e-10,2.2271
275,2.136,2048,2.8597e-05,1.7314e-10,2.137
276,2.358,2048,3.5165e-05,2.4497e-10,2.3594
277,2.2085,2048,3.4171e-05,2.0656e-10,2.2095
278,2.101,2048,3.2356e-05,2.4613e-10,2.1019
279,2.1522,2048,3.4384e-05,2.1622e-10,2.1534
280,1.9086,2048,2.9827e-05,1.9107e-10,1.9095
281,1.8394,2048,3.1448e-05,1.9251e-10,1.8405
282,2.0462,2048,3.2751e-05,2.118e-10,2.0472
283,2.0826,2048,3.3675e-05,2.1476e-10,2.0836
284,2.7361,2048,3.1191e-05,1.5856e-10,2.7373
285,2.3095,2048,2.8622e-05,1.702e-10,2.3106
286,2.3871,2048,2.9378e-05,1.9077e-10,2.3878
287,2.2686,2048,4.0341e-05,2.5622e-10,2.2702
288,1.9571,2048,2.8651e-05,1.6989e-10,1.9585
289,2.5769,2048,3.4455e-05,2.2069e-10,2.5782
290,1.8536,2048,3.9407e-05,3.0188e-10,1.8551
291,2.6203,2048,3.4349e-05,2.2023e-10,2.6213
292,2.3791,2048,3.8898e-05,2.9039e-10,2.3806
293,2.2601,2048,3.5192e-05,2.3093e-10,2.2612
294,1.9766,2048,3.0817e-05,2.034e-10,1.9776
295,1.9574,2048,2.8247e-05,1.536e-10,1.9585
296,1.9318,2048,3.4762e-05,2.2299e-10,1.9332
297,2.7658,2048,2.6474e-05,1.6797e-10,2.7669
298,2.6481,2048,2.7772e-05,1.8357e-10,2.6488
299,2.11,2048,3.1604e-05,1.9165e-10,2.1113
300,2.3188,2048,3.2174e-05,2.0226e-10,2.3199
301,2.0608,2048,2.5826e-05,1.8056e-10,2.0615
302,2.3257,2048,3.4226e-05,1.9781e-10,2.327
303,3.0832,2048,3.3397e-05,1.9874e-10,3.0847
304,2.1252,2048,2.6822e-05,1.6987e-10,2.1262
305,2.4208,2048,2.9693e-05,2.1461e-10,2.4217
306,2.8643,2048,3.4846e-05,2.583e-10,2.8652
307,2.0995,2048,3.1094e-05,1.8347e-10,2.1004
308,2.0776,2048,3.1407e-05,2.1942e-10,2.0785
309,1.9635,2048,3.5023e-05,4.1073e-10,1.9644
310,2.2571,2048,3.7856e-05,2.4175e-10,2.2583
311,2.2147,2048,3.4602e-05,2.5108e-10,2.2158
312,2.4661,2048,2.9184e-05,1.8783e-10,2.4673
313,2.3995,2048,3.9196e-05,2.3298e-10,2.4011
314,2.424,2048,3.3693e-05,2.465e-10,2.425
315,2.0104,2048,3.2362e-05,2.0531e-10,2.0116
316,2.3769,2048,2.2636e-05,1.5259e-10,2.3775
317,2.1687,2048,3.6582e-05,2.1592e-10,2.17
318,2.2466,2048,2.5149e-05,1.6515e-10,2.2472
319,2.1787,2048,3.6012e-05,2.3814e-10,2.1797
320,2.6722,2048,2.7187e-05,1.808e-10,2.673
321,2.4801,2048,2.8907e-05,1.759e-10,2.4815
322,2.1983,2048,3.1111e-05,1.929e-10,2.1992
323,2.2475,2048,2.8892e-05,1.5406e-10,2.2486
324,1.9141,2048,3.2206e-05,2.023e-10,1.9151
325,1.9518,2048,3.0235e-05,1.9879e-10,1.9527
326,2.3123,2048,2.578e-05,1.5126e-10,2.3131
327,2.4457,2048,3.9578e-05,2.9862e-10,2.4468
328,1.8882,2048,3.093e-05,1.7973e-10,1.8893
329,2.0932,2048,3.9026e-05,2.3543e-10,2.0945
330,2.2239,2048,2.8869e-05,1.7534e-10,2.2255
331,2.2404,2048,3.0642e-05,1.8384e-10,2.2415
332,1.7735,2048,2.8121e-05,1.6504e-10,1.7745
333,2.0903,2048,3.1845e-05,2.0044e-10,2.0913
334,2.2802,2048,3.4339e-05,2.2024e-10,2.2813
335,1.8061,2048,2.5556e-05,1.6158e-10,1.8073
336,2.5604,2048,3.1894e-05,2.2881e-10,2.5612
337,2.156,2048,3.1776e-05,2.0022e-10,2.1571
338,2.8009,2048,3.3504e-05,2.3102e-10,2.8023
339,2.1052,2048,3.3481e-05,1.9799e-10,2.1063
340,2.0147,2048,3.4819e-05,2.5799e-10,2.0158
341,2.0333,2048,2.5639e-05,1.7767e-10,2.034
342,1.8847,2048,3.619e-05,2.2009e-10,1.8862
343,2.4056,2048,3.5133e-05,2.1602e-10,2.4066
344,2.1919,2048,3.7834e-05,2.7145e-10,2.1929
345,2.2869,2048,3.1924e-05,1.9523e-10,2.288
346,1.7253,2048,2.9098e-05,2.0572e-10,1.7262
347,1.7806,2048,2.9007e-05,1.8216e-10,1.7815
348,2.1196,2048,3.3258e-05,1.9762e-10,2.1209
349,1.9179,2048,2.5907e-05,1.53e-10,1.9188
350,2.4441,2048,3.7743e-05,2.3546e-10,2.4453
351,2.3272,2048,3.5158e-05,2.2034e-10,2.3285
352,2.1605,2048,3.7557e-05,2.4064e-10,2.1618
353,2.4203,2048,3.4992e-05,2.3461e-10,2.4218
354,2.0692,2048,2.3791e-05,1.4836e-10,2.0697
355,2.1874,2048,2.9586e-05,1.8722e-10,2.1886
356,2.475,2048,3.4596e-05,2.2202e-10,2.4762
357,2.1101,2048,3.5028e-05,4.0993e-10,2.111
358,2.1499,2048,2.8102e-05,1.9102e-10,2.1509
359,2.2914,2048,3.4553e-05,2.2003e-10,2.2926
360,1.7856,2048,3.0827e-05,1.9919e-10,1.7868
361,1.9708,2048,3.6399e-05,5.1434e-10,1.9716
362,2.1827,2048,3.4072e-05,1.8833e-10,2.1839
363,2.0087,2048,3.4482e-05,2.169e-10,2.0103
364,1.9001,2048,2.476e-05,1.344e-10,1.9011
365,2.2521,2048,3.6503e-05,2.3925e-10,2.2533
366,2.0609,2048,3.608e-05,2.3652e-10,2.0623
367,2.1911,2048,2.0343e-05,1.4051e-10,2.1916
368,1.8915,2048,3.285e-05,2.4142e-10,1.8924
369,2.0462,2048,3.1642e-05,1.8651e-10,2.0474
370,2.8834,2048,3.3429e-05,2.3721e-10,2.8846
371,2.1834,2048,2.6756e-05,1.6816e-10,2.1842
372,2.1016,2048,3.0645e-05,1.8009e-10,2.1025
373,2.7435,2048,3.6547e-05,2.2128e-10,2.7447
374,2.1931,2048,3.8777e-05,2.8132e-10,2.1941
375,2.0782,2048,2.5419e-05,1.7326e-10,2.079
376,2.3273,2048,3.2325e-05,1.7821e-10,2.3285
377,1.8458,2048,3.4037e-05,2.0423e-10,1.8472
378,2.1309,2048,2.6916e-05,1.7044e-10,2.1319
379,2.5576,2048,3.9572e-05,4.2966e-10,2.5588
380,2.0238,2048,2.9279e-05,1.7776e-10,2.0247
381,2.3561,2048,4.0437e-05,3.5555e-10,2.3575
382,2.787,2048,3.6556e-05,2.4915e-10,2.7881
383,2.4206,2048,3.4728e-05,2.3439e-10,2.4217
384,2.2426,2048,3.8862e-05,2.3229e-10,2.2441
385,1.9862,2048,2.523e-05,1.7449e-10,1.987
386,2.1944,2048,4.0086e-05,2.7567e-10,2.1959
387,2.9968,2048,3.2567e-05,3.152e-10,2.998
388,2.4768,2048,3.0802e-05,1.8626e-10,2.478
389,2.0795,2048,2.4393e-05,1.5643e-10,2.0801
390,2.1388,2048,3.0795e-05,2.1031e-10,2.1396
391,1.9601,2048,2.5098e-05,1.6385e-10,1.9608
392,2.0883,2048,3.2763e-05,2.1281e-10,2.0893
393,2.0416,2048,2.7428e-05,1.7701e-10,2.0424
394,2.776,2048,3.3392e-05,1.9945e-10,2.7771
395,2.1419,2048,4.2719e-05,2.7776e-10,2.1435
396,2.2696,2048,3.6978e-05,2.3944e-10,2.2708
397,1.9278,2048,3.7592e-05,2.3485e-10,1.9293
398,2.2347,2048,3.667e-05,2.6273e-10,2.2358
399,1.9155,2048,2.4861e-05,1.6417e-10,1.9163
400,2.2291,2048,4.0968e-05,2.685e-10,2.2306
401,1.7545,2048,2.7015e-05,1.7337e-10,1.7556
402,1.8112,2048,3.0033e-05,1.8884e-10,1.8122
403,2.306,2048,2.9109e-05,1.7804e-10,2.3069
404,2.5881,2048,2.8056e-05,1.6035e-10,2.5891
405,1.9782,2048,3.6364e-05,2.5438e-10,1.9791
406,2.2576,2048,3.5245e-05,2.217e-10,2.2589
407,1.9072,2048,3.7105e-05,2.5607e-10,1.9084
408,2.3024,2048,3.0035e-05,1.9958e-10,2.3035
409,2.2513,2048,3.2804e-05,1.8722e-10,2.2525
410,2.171,2048,2.5572e-05,1.5942e-10,2.1718
411,1.8855,2048,2.6295e-05,1.4089e-10,1.8863
412,1.8272,2048,3.8164e-05,2.4742e-10,1.8286
413,1.8565,2048,3.3251e-05,2.2183e-10,1.8577
414,1.9224,2048,3.1539e-05,2.1775e-10,1.9232
415,2.3256,2048,3.5427e-05,2.1243e-10,2.3272
416,2.495,2048,3.6229e-05,2.3623e-10,2.4966
417,2.4142,2048,2.9314e-05,1.8048e-10,2.4152
418,2.5454,2048,3.1347e-05,1.8935e-10,2.5467
419,3.0659,2048,3.9669e-05,2.7343e-10,3.0673
420,2.1231,2048,3.5622e-05,2.4745e-10,2.1242
421,2.0323,2048,3.4204e-05,2.1696e-10,2.0334
422,2.1832,2048,3.6497e-05,3.6321e-10,2.1841
423,2.1293,2048,2.6735e-05,1.7133e-10,2.1303
424,2.1999,2048,3.2709e-05,2.0616e-10,2.201
425,2.0942,2048,3.1851e-05,2.1643e-10,2.0951
426,2.0663,2048,3.616e-05,2.3965e-10,2.0673
427,2.3091,2048,3.2675e-05,2.0922e-10,2.3103
428,2.1559,2048,4.1079e-05,2.7418e-10,2.1573
429,1.6795,2048,2.9999e-05,1.7094e-10,1.6811
430,2.1777,2048,2.9994e-05,1.6966e-10,2.1788
431,2.5279,2048,3.8922e-05,2.3845e-10,2.5289
432,1.683,2048,3.2674e-05,2.0172e-10,1.6842
433,2.2205,2048,3.8278e-05,2.8686e-10,2.2215
434,2.1539,2048,2.7488e-05,1.5238e-10,2.1554
435,2.1334,2048,3.6994e-05,2.3766e-10,2.1348
436,1.7867,2048,2.4888e-05,1.6157e-10,1.7875
437,2.2179,2048,3.5234e-05,2.3095e-10,2.2188
438,2.0824,2048,3.3896e-05,2.1678e-10,2.0833
439,2.0701,2048,3.1273e-05,1.8786e-10,2.0713
440,2.2905,2048,3.6202e-05,3.0035e-10,2.2915
441,1.7846,2048,3.2663e-05,2.3852e-10,1.7857
442,2.0149,2048,3.3875e-05,2.0675e-10,2.0161
443,2.0536,2048,3.1968e-05,1.807e-10,2.055
444,2.0454,2048,4.117e-05,4.2908e-10,2.0466
445,1.9252,2048,3.3646e-05,2.21e-10,1.9263
446,1.8946,2048,3.5046e-05,2.2602e-10,1.8959
447,1.7547,2048,2.9494e-05,1.7649e-10,1.7559
448,2.199,2048,2.7707e-05,1.5298e-10,2.2003
449,2.8415,2048,3.4388e-05,2.1936e-10,2.8429
450,2.6301,2048,3.062e-05,1.8056e-10,2.6313
451,2.2064,2048,3.0856e-05,1.8547e-10,2.2075
452,2.3851,2048,3.9488e-05,2.4682e-10,2.3861
453,2.4003,2048,3.1567e-05,2.3255e-10,2.4012
454,2.0403,2048,2.4747e-05,1.5956e-10,2.041
455,2.1693,2048,3.5064e-05,2.4657e-10,2.1707
456,1.8939,2048,3.1401e-05,2.1472e-10,1.8947
